Year,Month,AirlineCode,AirportCode,TotalFlights,FlightsDelayedOver15Min,CarrierDelayCount,WeatherDelayCount,NASDelayCount,SecurityDelayCount,LateAircraftDelayCount,CancelledFlights,DivertedFlights,ArrivalDelayMinutes
2017,9,AA,CVG,60,6,4.9,0,0.29,0,0.82,0,0,273
2017,9,AA,DAY,59,4,2,0,1,0,1,0,0,158
2017,9,AA,DCA,2040,307,78.21,15.95,106.28,0.74,105.82,115,3,15288
2017,9,AA,DEN,914,128,62.43,1.17,35.08,0.81,28.52,18,1,7488
2017,9,AA,DFW,11392,1038,404,25.82,260.19,6.75,341.24,226,4,68908
2017,9,AA,DSM,143,12,5.21,0,3.46,0,3.33,0,0,575
2017,9,AA,DTW,483,65,24.92,2.91,19.02,0,18.16,24,1,3624
2017,9,AA,EGE,30,4,1.74,0,0,0,2.26,0,1,458
2017,9,AA,ELP,92,17,6.22,0.51,6.65,0,3.62,0,0,556
2017,9,AA,EWR,609,171,36.19,1.7,111.11,0.25,21.76,18,1,10127
2017,9,AA,FAT,59,8,3.17,0,2.92,0,1.91,0,0,540
2017,9,AA,FLL,450,67,23,1,26.51,1,15.49,73,1,3054
2017,9,AA,GEG,89,7,3.54,0,3.06,0,0.39,0,0,504
2017,9,AA,GSO,30,4,2.98,0,1.02,0,0,0,0,98
2017,9,AA,GSP,60,7,1.89,0,4.05,0,1.05,1,0,348
2017,9,AA,HNL,237,20,10.91,0,2.61,0,6.48,0,2,2276
2017,9,AA,IAD,155,15,8.79,0,3.71,0,2.5,0,0,580
2017,9,AA,IAH,550,56,19.92,2.58,19.68,0,13.82,42,0,2849
2017,9,AA,ICT,30,7,0.47,0,3.22,0,3.31,0,0,238
2017,9,AA,ILM,114,8,5.61,0,1.8,0,0.59,0,0,305
2017,9,AA,IND,286,42,19.99,0,10.92,0,11.09,0,0,1621
2017,9,AA,JAC,90,16,3.79,0,6.1,0,6.11,0,1,1172
2017,9,AA,JAX,209,17,5.5,0,4.09,0,7.41,35,0,934
2017,9,AA,JFK,1326,264,70.46,10.62,147.15,1.35,34.41,38,4,20452
2017,9,AA,KOA,74,7,4.96,0,2.04,0,0,0,0,365
2017,9,AA,LAS,1154,160,52.38,2.26,70.13,0.31,34.92,16,3,8893
2017,9,AA,LAX,3038,277,111.26,11.62,99.22,2,52.91,57,3,14560
2017,9,AA,LBB,5,0,0,0,0,0,0,0,0,0
2017,9,AA,LGA,1866,294,86.2,13.25,104.78,0,89.77,111,2,15698
2017,9,AA,LIH,79,7,3.37,0,1.53,0,2.1,0,0,300
2017,9,AA,MCI,406,33,21.94,0.02,6.57,0,4.47,0,0,1513
2017,9,AA,MCO,1333,176,61.22,5,75.17,1.15,33.46,227,2,9014
2017,9,AA,MDT,47,7,1.07,0.11,3.5,0,2.33,1,1,264
2017,9,AA,MEM,257,26,9.87,0.96,6.3,0,8.87,0,0,1274
2017,9,AA,MFE,62,6,5.35,0,0.49,0,0.16,0,0,197
2017,9,AA,MIA,3869,460,137.81,6.27,198.21,3.19,114.53,948,14,28418
2017,9,AA,MKE,152,23,14.62,0,2.97,0,5.41,0,0,1340
2017,9,AA,MSP,671,84,40.73,1.53,18.2,0,23.54,0,0,3867
2017,9,AA,MSY,602,77,31.18,2.86,17.66,0,25.3,23,0,4720
2017,9,AA,MYR,42,3,1.46,0,0.7,0,0.83,1,0,103
2017,9,AA,OAK,80,13,5.14,0,4.57,0,3.29,0,0,732
2017,9,AA,OGG,140,18,5.82,0,6.34,0,5.83,0,0,1199
2017,9,AA,OKC,147,8,6.67,0,0.68,0,0.65,0,0,300
2017,9,AA,OMA,166,12,5.77,0,1.21,0,5.02,0,0,562
2017,9,AA,ONT,222,23,10.72,0,4.49,0,7.8,0,0,976
2017,9,AA,ORD,5469,699,189.24,20.33,306.14,4.12,179.18,128,5,41223
2017,9,AA,ORF,223,24,11.86,0,7.09,0,5.05,1,0,1313
2017,9,AA,PBI,318,41,13.32,0.74,19.69,0,7.25,52,1,2148
2017,9,AA,PDX,357,50,20.97,0,14.77,0,14.27,0,1,2310
2017,9,AA,PHL,3588,527,143.04,10.83,235.84,1,136.29,143,4,30116
2017,9,AA,PHX,4194,409,143.46,7.08,128.88,1.76,127.83,48,27,21871
2017,9,AA,PIT,543,65,32.49,1,16.31,0,15.2,1,0,3398
2017,9,AA,PSP,30,2,0,0,0.26,0,1.74,0,0,51
2017,9,AA,PVD,228,40,12.54,0.7,13.44,0,13.32,3,3,1671
2017,9,AA,PWM,59,13,3.03,0.78,4.99,0,4.2,0,0,764
2017,9,AA,RDU,824,115,41.77,3.36,33.74,0.07,36.06,19,2,5931
2017,9,AA,RIC,277,28,17.89,0.2,6.86,0.95,2.1,0,0,1010
2017,9,AA,RNO,163,21,10.37,0,4.31,0,6.32,0,3,1292
2017,9,AA,ROC,50,6,2.79,0,2.42,0,0.79,0,0,177
2017,9,AA,RSW,249,31,10.94,0.08,14.63,0,5.35,53,0,3209
2017,9,AA,SAN,719,99,42.54,0.86,25.06,0,30.53,8,0,4400
2017,9,AA,SAT,531,65,29.03,1.16,14.08,0,20.73,8,0,3127
2017,9,AA,SAV,72,4,0.89,0,1.56,0,1.55,9,0,165
2017,9,AA,SBA,30,2,2,0,0,0,0,0,0,138
2017,9,AA,SDF,30,4,3.94,0,0.06,0,0,0,0,180
2017,9,AA,SEA,763,81,39.56,2.08,20.86,0,18.5,7,0,4791
2017,9,AA,SFO,1072,199,49.72,2.55,109.79,0,36.94,18,7,10281
2017,9,AA,SJC,342,43,24.23,0,7.25,0,11.52,0,1,2123
2017,9,AA,SJU,306,42,14.69,4.57,18.27,0.68,3.79,158,0,3542
2017,9,AA,SLC,343,29,11.03,0,10.3,0.68,7,0,0,1170
2017,9,AA,SMF,337,42,19.53,0.65,11,0.47,10.36,0,0,2512
2017,9,AA,SNA,501,45,20.65,0,17.48,0.48,6.39,0,0,1764
2017,9,AA,STL,610,78,30.75,2,22.21,0,23.04,9,0,3476
2017,9,AA,STT,89,10,3.25,0.87,3.62,0,2.26,71,1,384
2017,9,AA,STX,30,3,1.04,0.59,0.26,0,1.11,22,0,178
2017,9,AA,SYR,50,11,5.98,0,0.95,0,4.06,0,0,612
2017,9,AA,TPA,912,141,38.3,4.01,63.14,0.63,34.93,162,0,7381
2017,9,AA,TUL,234,30,15.45,0,6.55,0,8.01,1,0,1572
2017,9,AA,TUS,230,28,18.4,0.28,3.31,0,6.01,0,0,1566
2017,9,AA,VPS,60,5,3.54,0,0.07,0,1.39,1,0,174
2017,9,AS,ABQ,30,1,0.54,0,0.46,0,0,0,0,41
2017,9,AS,ADK,8,1,0,0,1,0,0,0,0,26
2017,9,AS,ADQ,53,5,2.04,0,2.14,0,0.82,0,0,121
2017,9,AS,ANC,1124,121,32.72,0.81,42.6,0.77,44.1,12,0,5461
2017,9,AS,ATL,51,6,2.13,0,3.87,0,0,1,0,130
2017,9,AS,AUS,81,6,1.98,0,1.02,0,3,1,0,212
2017,9,AS,BET,78,5,1.28,0,2,0,1.72,2,0,221
2017,9,AS,BNA,30,4,0,0,4,0,0,0,0,96
2017,9,AS,BOI,30,0,0,0,0,0,0,0,0,0
2017,9,AS,BOS,180,31,4.24,0,24.25,0,2.51,1,0,1225
2017,9,AS,BRW,78,9,1.89,2,2.72,0,2.39,4,0,388
2017,9,AS,BUR,89,11,1.52,0,7.9,0,1.58,0,0,389
2017,9,AS,BWI,105,10,3.12,0,4.99,0,1.89,1,0,316
2017,9,AS,CDV,60,22,7.55,0.84,5.8,0,7.81,2,0,929
2017,9,AS,CHS,17,3,0,0,3,0,0,1,0,55
2017,9,AS,DCA,120,18,7.76,0,7.99,0,2.25,0,1,756
2017,9,AS,DEN,140,23,10.46,0,8.02,0,4.52,0,0,665
2017,9,AS,DFW,115,10,6.28,0,1.72,0,2,0,0,466
2017,9,AS,DTW,60,5,0,0,4,0,1,0,0,103
2017,9,AS,EWR,180,67,6.52,0,60.02,0,0.46,0,0,2562
2017,9,AS,FAI,247,21,3.91,0,10.91,0,6.18,3,0,885
2017,9,AS,FLL,30,2,0,0,2,0,0,4,1,69
2017,9,AS,GEG,131,25,8.93,0,12.63,0,3.44,0,0,757
2017,9,AS,HNL,174,8,4,0,3.06,0,0.94,0,1,319
2017,9,AS,IAD,30,1,0.68,0,0.32,0,0,0,0,19
2017,9,AS,IAH,43,4,1,0,1.25,0,1.75,0,0,288
2017,9,AS,IND,30,2,1,0,0,0,1,0,0,130
2017,9,AS,JFK,30,3,1.65,0,1.35,0,0,0,0,74
2017,9,AS,JNU,331,45,16.51,0.23,11.38,1.27,15.61,4,2,2420
2017,9,AS,KOA,77,13,2.66,1,7.15,0,2.19,0,0,420
2017,9,AS,KTN,191,25,7.73,0,11,0,6.26,1,0,1134
2017,9,AS,LAS,335,45,16.23,0,18.76,0,10.01,1,1,2654
2017,9,AS,LAX,667,64,24.78,0,26.46,0,12.75,1,0,2405
2017,9,AS,LIH,78,18,5.71,0,11.29,0,1,0,0,689
2017,9,AS,MCI,51,10,4.57,0,4.73,0,0.7,1,0,506
2017,9,AS,MCO,92,11,2.89,0,8.11,0,0,10,2,610
2017,9,AS,MSP,60,7,1.02,0,3.94,0,2.04,0,0,135
2017,9,AS,MSY,30,2,0,0,2,0,0,0,0,33
2017,9,AS,OAK,194,27,7.08,0,12.66,0,7.26,0,0,1044
2017,9,AS,OGG,198,11,6.64,0,3.53,0,0.83,0,0,735
2017,9,AS,OMA,30,3,3,0,0,0,0,0,0,117
2017,9,AS,OME,58,7,2.1,0,2.38,0,2.52,1,0,275
2017,9,AS,ONT,90,11,4.27,0,3.22,0,3.51,0,0,348
2017,9,AS,ORD,177,18,7.21,0,10.04,0,0.75,0,0,581
2017,9,AS,OTZ,58,4,3.8,0,0.2,0,0,1,0,473
2017,9,AS,PDX,1249,186,40.12,4.37,102.86,1.42,37.24,6,0,7259
2017,9,AS,PHL,30,5,2.15,0,2.85,0,0,0,0,155
2017,9,AS,PHX,175,23,6.69,0,11.9,0,4.41,0,0,809
2017,9,AS,PSG,60,14,4.31,2,1.17,0,6.51,1,0,882
2017,9,AS,PSP,39,1,1,0,0,0,0,0,0,16
2017,9,AS,RDU,30,2,0.31,0,1.69,0,0,0,0,60
2017,9,AS,SAN,525,64,26.33,1.63,19.78,0,16.26,8,1,2466
2017,9,AS,SAT,30,6,0.84,0,4.16,0,1,0,0,161
2017,9,AS,SBA,30,3,0,0,2.5,0,0.5,0,0,61
2017,9,AS,SCC,60,6,1.93,1,1.99,0,1.07,1,3,206
2017,9,AS,SEA,4882,573,127.28,9.15,292.02,0.9,143.63,31,5,24677
2017,9,AS,SFO,451,111,17.59,0,84.98,0,8.43,1,6,5864
2017,9,AS,SIT,93,8,2.34,0,2.29,0,3.37,1,0,328
2017,9,AS,SJC,383,37,13,0.94,10.52,0,12.54,2,0,1757
2017,9,AS,SLC,169,31,9.13,0.76,9.21,0.54,11.36,0,0,1478
2017,9,AS,SMF,175,15,6.89,0,4.29,0,3.82,1,0,435
2017,9,AS,SNA,282,24,9.1,0,11.38,0,3.51,0,0,794
2017,9,AS,STL,30,6,1.4,0,3.6,0,1,0,0,106
2017,9,AS,TPA,30,2,0.39,0,1.61,0,0,4,1,109
2017,9,AS,TUS,30,0,0,0,0,0,0,0,0,0
2017,9,AS,WRG,60,15,0.38,3.71,4.76,0,6.14,0,1,931
2017,9,AS,YAK,60,18,2.88,0,2.88,0,12.24,1,4,688
2017,9,B6,ABQ,26,9,3.6,0,5.4,0,0,0,0,423
2017,9,B6,ACK,114,20,3.92,5.97,4.49,1,4.62,5,1,1566
2017,9,B6,ALB,60,7,3.67,1,2.33,0,0,8,0,367
2017,9,B6,ANC,21,0,0,0,0,0,0,1,0,0
2017,9,B6,ATL,140,25,12,0,3.15,0.19,9.66,4,0,1379
2017,9,B6,AUS,179,29,8.91,0,11.99,0,8.1,11,1,1725
2017,9,B6,BDL,318,59,31.56,2.43,6.74,0,18.28,44,1,5309
2017,9,B6,BNA,90,20,8.83,0,5.24,0,5.93,4,0,1346
2017,9,B6,BOS,3947,1005,184,14.3,494.83,0.67,311.19,151,4,69683
2017,9,B6,BQN,83,9,5.4,0,3.35,0,0.25,41,0,542
2017,9,B6,BTV,108,20,8.9,0,3.49,0,7.61,1,0,983
2017,9,B6,BUF,410,80,33.61,1.54,7.31,0,37.54,8,2,5082
2017,9,B6,BUR,30,3,0.05,0.95,1.32,0,0.68,0,0,363
2017,9,B6,BWI,238,46,18.85,0.28,5.77,0,21.1,13,0,3580
2017,9,B6,CHS,236,24,12.13,0,5.62,0,6.25,12,0,1898
2017,9,B6,CLE,116,22,6.83,1,2.28,0,11.89,5,0,1655
2017,9,B6,CLT,109,13,4.09,1,5.38,0,2.53,0,0,1058
2017,9,B6,DAB,30,0,0,0,0,0,0,3,0,0
2017,9,B6,DCA,867,143,55.11,6.52,28.36,0.73,52.28,77,0,10422
2017,9,B6,DEN,90,20,7.29,0.07,6.13,0,6.51,0,0,1225
2017,9,B6,DFW,55,9,1.91,0,4.58,0,2.51,0,0,448
2017,9,B6,DTW,116,23,9.71,0,6.81,0,6.48,5,0,1381
2017,9,B6,EWR,673,240,49.95,7.53,133.15,0,49.37,88,0,18714
2017,9,B6,FLL,1860,368,114.49,7,108.6,0.81,137.11,357,5,25671
2017,9,B6,HOU,60,12,6.24,0.65,3.21,0,1.9,0,1,937
2017,9,B6,HPN,301,71,26.83,5.14,6.81,0,32.23,42,1,6219
2017,9,B6,HYA,16,3,2.01,0,0.05,0,0.93,1,0,151
2017,9,B6,IAD,165,26,11.28,1.73,5.4,0,7.58,1,0,2194
2017,9,B6,JAX,300,57,22.54,1.99,13.21,0,19.26,37,0,3650
2017,9,B6,JFK,3514,683,150.84,10.42,263.78,0.41,257.55,227,7,56920
2017,9,B6,LAS,504,108,42.51,1.55,29.83,0.46,33.65,8,2,8035
2017,9,B6,LAX,477,80,29.99,1.86,23.83,0,24.32,11,0,3783
2017,9,B6,LGA,497,94,24.73,1.12,43.7,0,24.44,53,2,5279
2017,9,B6,LGB,1050,193,61.75,1.05,26.93,0.35,102.91,7,0,13852
2017,9,B6,MCO,1546,326,99.34,0.27,92.58,0.37,133.44,284,2,22114
2017,9,B6,MSY,136,13,7.82,2.97,1.21,0,1,7,0,812
2017,9,B6,MVY,42,4,1.28,2,0.21,0,0.51,2,0,148
2017,9,B6,OAK,157,22,7.17,0.25,3.72,0,10.85,0,0,1321
2017,9,B6,ORD,203,38,14.39,0,14.23,0,9.38,5,0,2588
2017,9,B6,ORH,60,10,3.2,0.75,1,0,5.05,10,2,858
2017,9,B6,PBI,495,88,28.68,2.3,34.67,0.47,21.88,66,0,5772
2017,9,B6,PDX,120,23,6.86,0,5.75,0,10.39,1,0,1543
2017,9,B6,PHL,210,43,15.82,1.81,13.88,0,11.48,9,0,2565
2017,9,B6,PHX,60,14,7.64,0,2.4,0,3.95,0,0,980
2017,9,B6,PIT,174,33,12.53,1,2.27,0,17.2,5,0,2153
2017,9,B6,PSE,50,8,3.27,0.51,1.15,0,3.07,24,0,792
2017,9,B6,PVD,83,10,4.32,1,1.42,0,3.26,11,0,794
2017,9,B6,PWM,109,19,9.93,0,2.87,0,6.2,2,0,1191
2017,9,B6,RDU,280,49,15.67,2.61,13.07,0,17.65,10,1,3451
2017,9,B6,RIC,236,44,19.61,3.43,4.29,0.23,16.44,17,0,3182
2017,9,B6,RNO,53,15,3.41,0,3.39,0,8.2,0,0,766
2017,9,B6,ROC,104,19,6.44,0,3.92,0,8.64,2,0,955
2017,9,B6,RSW,299,70,27.65,0,24.55,0,17.8,43,0,4426
2017,9,B6,SAN,128,26,8.46,0,9.43,0.21,7.9,3,0,1277
2017,9,B6,SAV,90,16,7.12,0,5.62,0,3.27,7,0,893
2017,9,B6,SEA,158,23,7.32,1.64,7.06,0,6.98,0,0,1512
2017,9,B6,SFO,557,132,23.54,6.2,67.06,0,35.2,9,2,9080
2017,9,B6,SJC,167,21,7.93,1,2.01,0,10.06,0,0,1080
2017,9,B6,SJU,651,102,37.28,3.05,36.81,0.7,24.16,339,0,8945
2017,9,B6,SLC,193,51,18.22,0,6.83,0,25.95,4,0,3017
2017,9,B6,SMF,94,17,7.02,0,3.42,0,6.56,0,0,1324
2017,9,B6,SRQ,33,4,1.14,0.88,1.98,0,0,4,0,177
2017,9,B6,STT,65,2,1,0,0.06,0,0.94,54,0,138
2017,9,B6,STX,30,6,4.38,0,0.16,0,1.46,14,0,348
2017,9,B6,SWF,60,12,6.94,0.32,2.43,0,2.31,10,0,627
2017,9,B6,SYR,120,21,8.28,0.93,1.71,0,10.08,4,0,1148
2017,9,B6,TPA,394,85,26.83,0.63,25.22,0.86,31.46,62,0,6707
2017,9,DL,ABE,32,3,1.8,0.21,0,0,0.99,0,0,115
2017,9,DL,ABQ,146,11,7.85,0,2.88,0,0.28,1,0,630
2017,9,DL,AGS,81,9,0.85,2.89,1.15,0,4.11,0,0,543
2017,9,DL,ALB,144,9,5.2,0.96,0.98,0,1.86,1,0,626
2017,9,DL,ANC,195,14,9,0,2.71,0,2.28,0,0,512
2017,9,DL,ATL,19640,1659,527.66,60.43,548.23,2,520.68,578,63,117681
2017,9,DL,ATW,63,4,0,0.5,2,0,1.5,0,1,317
2017,9,DL,AUS,612,54,24.41,2.61,12.63,0,14.34,2,2,3575
2017,9,DL,AVL,28,3,0.14,0.56,1.25,0,1.05,0,0,944
2017,9,DL,AVP,30,4,0.19,0.83,2,0,0.98,0,0,130
2017,9,DL,BDL,359,24,18.95,1.73,1.12,0,2.19,4,0,1647
2017,9,DL,BGR,29,0,0,0,0,0,0,0,0,0
2017,9,DL,BHM,271,15,6.07,3.41,3.41,0,2.1,3,0,871
2017,9,DL,BIL,89,4,2.14,0,1,0,0.86,0,0,152
2017,9,DL,BIS,49,4,2.98,0,1.02,0,0,0,1,429
2017,9,DL,BNA,506,61,30.3,1.96,19.81,0,8.93,5,0,3304
2017,9,DL,BOI,61,5,2,0,3,0,0,0,0,110
2017,9,DL,BOS,1231,220,39.24,4.44,153.06,0,23.27,13,0,16160
2017,9,DL,BTV,30,5,2,1,2,0,0,0,1,296
2017,9,DL,BUF,233,20,11.42,1.04,2.42,0,5.13,2,0,1130
2017,9,DL,BWI,577,39,21.55,3.44,7.2,0,6.81,5,0,2022
2017,9,DL,BZN,141,3,2,0,1,0,0,0,0,174
2017,9,DL,CAE,127,12,5.24,2.62,2.19,0,1.95,0,0,867
2017,9,DL,CAK,87,5,1.25,0.98,2.24,0,0.52,1,0,319
2017,9,DL,CHA,80,9,3.99,1,1.34,0,2.66,1,0,441
2017,9,DL,CHO,24,2,2,0,0,0,0,0,1,58
2017,9,DL,CHS,324,24,13,1.04,2.51,0,7.44,7,0,1089
2017,9,DL,CID,30,1,0.93,0,0.07,0,0,0,0,27
2017,9,DL,CLE,273,24,14.78,4.8,2.61,0,1.81,3,0,1547
2017,9,DL,CLT,532,45,18.95,2.41,17.01,0,6.62,4,0,2577
2017,9,DL,CMH,304,24,12.85,1.45,4.35,1,4.34,2,0,1300
2017,9,DL,COS,30,7,4.95,1,1.05,0,0,0,0,427
2017,9,DL,CRW,30,3,0.51,0.05,1,0,1.44,0,0,174
2017,9,DL,CVG,589,47,24.05,1.06,12.24,0,9.65,8,0,1994
2017,9,DL,DAB,129,17,8.28,0.04,3.8,0,4.88,14,0,875
2017,9,DL,DAL,139,10,5.53,1,0.89,0,2.59,1,0,487
2017,9,DL,DAY,109,4,2.56,0,0.44,0,1,1,0,127
2017,9,DL,DCA,700,69,25.95,0.28,28.22,0,14.55,2,2,2953
2017,9,DL,DEN,889,82,43.45,2.78,23.13,0,12.65,3,0,5326
2017,9,DL,DFW,503,40,20.23,4.44,8.35,0,6.97,3,1,2023
2017,9,DL,DSM,84,8,3.15,0,2.7,0,2.15,2,0,220
2017,9,DL,DTW,4794,347,131.81,11.16,101.72,0,102.32,62,9,26590
2017,9,DL,ECP,175,10,7.07,0.53,0.31,0,2.08,12,1,462
2017,9,DL,ELP,74,3,1,0,2,0,0,2,0,132
2017,9,DL,EVV,30,4,1.43,0.81,0.1,0,1.66,0,0,300
2017,9,DL,EWR,503,124,14.11,4.52,97.34,0,8.03,5,1,7788
2017,9,DL,EYW,77,3,0.47,0,1.74,0,0.79,37,0,57
2017,9,DL,FAI,29,2,1.21,0,0.62,0,0.17,0,0,686
2017,9,DL,FAR,54,3,2.99,0,0.01,0,0,0,0,179
2017,9,DL,FAY,30,5,2.33,0.97,1.25,0,0.45,0,0,274
2017,9,DL,FCA,60,5,2.91,0,1.83,0,0.26,0,0,318
2017,9,DL,FLL,760,85,31.53,0.74,37.45,0,15.28,92,0,3961
2017,9,DL,FNT,81,6,0.53,0,3.73,0,1.73,1,0,147
2017,9,DL,FSD,82,4,2.25,1,0,0,0.74,0,1,485
2017,9,DL,GEG,130,6,1.13,0.12,1.24,0,3.51,0,0,207
2017,9,DL,GNV,26,2,0.39,0,1,0,0.61,2,1,135
2017,9,DL,GPT,107,10,5.39,0,2.07,0,2.54,1,0,448
2017,9,DL,GRB,97,6,0.1,1.46,1,0,3.44,0,0,470
2017,9,DL,GRR,343,24,10.38,3.27,4.28,0,6.07,1,0,1550
2017,9,DL,GSO,228,19,10.92,0.98,2.1,0,5,5,0,741
2017,9,DL,GSP,220,26,12.9,2.09,6.2,0,4.81,3,0,1415
2017,9,DL,HNL,195,7,5.37,0,1.49,0,0.14,0,1,418
2017,9,DL,HOU,161,18,8.3,2.16,5.11,0,2.43,2,0,1052
2017,9,DL,HSV,184,12,5.56,1.08,4.06,0,1.31,2,0,626
2017,9,DL,IAD,277,22,8.89,1.81,4.6,0,6.7,3,0,1262
2017,9,DL,IAH,223,26,8.49,1.62,10.54,0,5.35,5,0,1019
2017,9,DL,ICT,81,3,0.9,1.17,0.92,0,0,1,0,112
2017,9,DL,ILM,28,3,0,0,1,0,2,0,0,258
2017,9,DL,IND,420,34,19.09,1.05,7.73,0,6.14,2,0,1538
2017,9,DL,JAC,94,2,2,0,0,0,0,0,0,182
2017,9,DL,JAN,162,22,9.24,1.52,6.43,0,4.81,2,1,840
2017,9,DL,JAX,353,31,15.45,1,10.47,0,4.08,29,0,1075
2017,9,DL,JFK,2270,296,78.14,6.72,161.28,0.56,49.31,83,3,28585
2017,9,DL,JNU,,,,,,,,,,
2017,9,DL,KOA,52,2,1,0,0.53,0,0.47,0,0,442
2017,9,DL,LAS,1053,88,34.51,1.49,39.77,0,12.23,1,5,5449
2017,9,DL,LAX,2639,256,86.3,8.24,120.84,0,40.63,14,1,14024
2017,9,DL,LEX,132,9,3.93,1,3.05,0,1.02,2,0,589
2017,9,DL,LFT,29,7,4.47,1,1.53,0,0,0,0,1004
2017,9,DL,LGA,1642,178,46.08,9.14,85.22,0,37.56,62,0,9628
2017,9,DL,LIH,30,3,2,0,0.4,0,0.6,0,0,118
2017,9,DL,LIT,167,17,10.35,1.01,1.12,0,4.52,3,0,991
2017,9,DL,MCI,540,37,20.37,3.13,7.85,0,5.65,1,0,2433
2017,9,DL,MCO,1312,137,46.82,2.8,68.8,1,17.57,116,0,6642
2017,9,DL,MDT,85,8,3.6,2.08,0.47,0,1.86,0,0,350
2017,9,DL,MDW,206,18,6.84,2.05,6.27,0,2.85,1,0,1185
2017,9,DL,MEM,407,36,18.05,2.55,5.71,0,9.69,5,0,1939
2017,9,DL,MHT,53,4,3,0,1,0,0,0,0,148
2017,9,DL,MIA,712,72,19.97,3.75,32.23,0,16.05,89,2,6083
2017,9,DL,MKE,447,38,20.48,2.54,6.86,0,8.12,1,0,1991
2017,9,DL,MLB,108,10,3.21,0.48,2.31,0,3.99,9,0,558
2017,9,DL,MOB,30,5,2.22,0,1,0,1.78,0,0,195
2017,9,DL,MSN,263,23,10.76,2,4.17,0,6.07,1,0,1341
2017,9,DL,MSO,60,7,4.42,0,2.58,0,0,0,0,192
2017,9,DL,MSP,5790,385,145.86,9.71,124.39,1,104.04,26,3,26024
2017,9,DL,MSY,527,62,28.4,4.22,15.42,0,13.96,3,0,2742
2017,9,DL,MYR,117,14,6.86,0.29,3.13,0,3.72,2,1,613
2017,9,DL,OAK,83,5,2.02,1.17,0.19,0,1.62,0,0,160
2017,9,DL,OGG,82,5,2,0,3,0,0,0,0,113
2017,9,DL,OKC,161,17,7.51,2.5,2.96,0,4.03,1,0,1097
2017,9,DL,OMA,321,23,8.55,0,4.63,0,9.82,3,0,2071
2017,9,DL,ONT,30,1,1,0,0,0,0,0,0,33
2017,9,DL,ORD,701,64,21.69,3.15,28.76,0,10.4,5,0,3213
2017,9,DL,ORF,235,15,6.66,1.41,3.19,0,3.74,2,0,675
2017,9,DL,PBI,434,59,24.52,2.31,21.57,0,10.6,42,1,2857
2017,9,DL,PDX,646,35,15.95,2,10.49,0,6.56,1,0,2149
2017,9,DL,PHF,30,2,1.37,0.12,0,0,0.51,0,0,146
2017,9,DL,PHL,568,57,19.86,2.25,29.84,1,4.05,3,0,3288
2017,9,DL,PHX,503,45,18.55,2,20.1,0,4.35,1,3,2227
2017,9,DL,PIT,334,21,12.66,1.85,3.21,0,3.28,3,0,1631
2017,9,DL,PNS,202,21,9.05,2,6.75,0,3.2,1,1,752
2017,9,DL,PSC,28,2,1.53,0,0,0,0.47,0,1,49
2017,9,DL,PVD,162,19,8.45,2.75,5.6,0,2.2,1,4,2059
2017,9,DL,PWM,88,5,2.95,1.11,0.05,0,0.89,1,0,263
2017,9,DL,RAP,30,3,1.98,0,0.04,0,0.98,0,0,199
2017,9,DL,RDU,479,41,24.69,2.24,8.94,0,5.13,4,2,2570
2017,9,DL,RIC,230,18,8.72,2.06,3.6,0,3.62,2,0,1036
2017,9,DL,RNO,63,6,4.2,0.14,0.24,0,1.43,0,1,191
2017,9,DL,ROA,52,6,1.12,1.94,1.06,0,1.88,0,1,394
2017,9,DL,ROC,161,19,10.28,0.05,3.2,0,5.47,1,0,1517
2017,9,DL,RSW,294,28,11.94,0.86,12.45,0,2.75,43,0,1185
2017,9,DL,SAN,519,35,21.2,1,10.21,0,2.59,1,1,1609
2017,9,DL,SAT,327,34,20.63,0.84,5.24,0,7.29,4,0,2562
2017,9,DL,SAV,290,11,6.53,0,2.62,0,1.85,22,0,625
2017,9,DL,SBN,13,1,1,0,0,0,0,0,0,36
2017,9,DL,SDF,227,23,9.9,2.47,4.73,0,5.89,4,0,1438
2017,9,DL,SEA,1907,141,50.18,4,56.9,0,29.92,1,1,7425
2017,9,DL,SFO,1096,207,32.67,1.92,154.57,0,17.85,0,3,11205
2017,9,DL,SJC,326,18,8.58,1.32,3.64,0,4.46,1,0,843
2017,9,DL,SJU,186,29,8.22,4.9,15.22,0,0.65,55,0,4500
2017,9,DL,SLC,3623,235,80.93,8.65,72.78,0,72.64,10,0,15601
2017,9,DL,SMF,249,17,4.15,2.08,6.08,0,4.69,0,1,1106
2017,9,DL,SNA,324,26,14.94,0,7.49,0,3.57,1,1,1142
2017,9,DL,SRQ,165,20,8.64,0,10.03,0,1.32,19,0,827
2017,9,DL,STL,425,43,25.98,2.75,5.35,0,8.91,2,0,1909
2017,9,DL,STT,43,1,0,0.97,0.03,0,0,31,0,29
2017,9,DL,SYR,137,7,2.38,0.74,1.26,0,2.62,1,1,304
2017,9,DL,TLH,158,13,4.87,2,1.19,0,4.95,6,0,1647
2017,9,DL,TPA,812,101,34.26,0.57,49.41,0,16.77,70,1,4336
2017,9,DL,TRI,30,3,2,0,0.84,0,0.16,0,0,363
2017,9,DL,TUL,71,5,0,0,2.43,0,2.57,2,0,153
2017,9,DL,TUS,54,5,1.74,1.49,1.39,0,0.38,0,0,200
2017,9,DL,TVC,15,0,0,0,0,0,0,0,0,0
